date,value
05/12/2019,108.69
06/12/2019,108.66
09/12/2019,108.59
10/12/2019,108.73
11/12/2019,108.67
12/12/2019,109.16
13/12/2019,109.28
16/12/2019,109.64
17/12/2019,109.52
18/12/2019,109.58
19/12/2019,109.23
20/12/2019,109.45
23/12/2019,109.39
24/12/2019,109.38
25/12/2019,.
26/12/2019,109.67
27/12/2019,109.47
30/12/2019,108.85
31/12/2019,108.67
01/01/2020,.
02/01/2020,108.43
03/01/2020,107.94
06/01/2020,108.36
07/01/2020,108.53
08/01/2020,109.03
09/01/2020,109.47
10/01/2020,109.5
13/01/2020,109.93
14/01/2020,110.05
15/01/2020,109.94
16/01/2020,110.16
17/01/2020,110.16
20/01/2020,.
21/01/2020,109.95
22/01/2020,109.93
23/01/2020,109.39
24/01/2020,109.31
27/01/2020,108.95
28/01/2020,109.17
29/01/2020,109.15
30/01/2020,108.75
31/01/2020,108.5
03/02/2020,108.59
04/02/2020,109.41
05/02/2020,109.74
06/02/2020,109.89
07/02/2020,109.81
10/02/2020,109.77
11/02/2020,109.78
12/02/2020,110
13/02/2020,109.81
14/02/2020,109.77
17/02/2020,.
18/02/2020,109.8
19/02/2020,111.17
20/02/2020,111.86
21/02/2020,111.74
24/02/2020,110.56
25/02/2020,110.23
26/02/2020,110.36
27/02/2020,110.15
28/02/2020,108.12
02/03/2020,108.02
03/03/2020,107.28
04/03/2020,107.34
05/03/2020,106.56
06/03/2020,105.31
09/03/2020,102.52
10/03/2020,103.71
11/03/2020,104.81
12/03/2020,105.67
13/03/2020,107.15
16/03/2020,105.64
17/03/2020,107.41
18/03/2020,108.45
19/03/2020,110.08
20/03/2020,111.3
23/03/2020,111.36
24/03/2020,111.44
25/03/2020,111.43
26/03/2020,109.45
27/03/2020,108.16
30/03/2020,108.06
31/03/2020,107.53
01/04/2020,107.05
02/04/2020,107.85
03/04/2020,108.53
06/04/2020,109.11
07/04/2020,108.97
08/04/2020,108.7
09/04/2020,108.38
10/04/2020,108.39
13/04/2020,107.59
14/04/2020,107.08
15/04/2020,107.42
16/04/2020,107.72
17/04/2020,107.52
20/04/2020,107.69
21/04/2020,107.69
22/04/2020,107.81
23/04/2020,107.65
24/04/2020,107.44
27/04/2020,107.22
28/04/2020,106.83
29/04/2020,106.67
30/04/2020,106.94
01/05/2020,106.76
04/05/2020,106.82
05/05/2020,106.52
06/05/2020,106.07
07/05/2020,106.36
08/05/2020,106.5
11/05/2020,107.7
12/05/2020,107.33
13/05/2020,106.92
14/05/2020,107.09
15/05/2020,107.27
18/05/2020,107.25
19/05/2020,107.89
20/05/2020,107.46
21/05/2020,107.69
22/05/2020,107.5
25/05/2020,.
26/05/2020,107.64
27/05/2020,107.79
28/05/2020,107.67
29/05/2020,107.77
01/06/2020,107.56
02/06/2020,108.6
03/06/2020,108.88
04/06/2020,109
05/06/2020,109.68
08/06/2020,108.46
09/06/2020,107.66
10/06/2020,107.25
11/06/2020,106.67
12/06/2020,107.36
15/06/2020,107.33
16/06/2020,107.35
17/06/2020,107.26
18/06/2020,106.78
19/06/2020,106.89
22/06/2020,106.84
23/06/2020,106.44
24/06/2020,106.83
25/06/2020,107.21
26/06/2020,107.19
29/06/2020,107.71
30/06/2020,107.77
01/07/2020,107.5
02/07/2020,107.55
03/07/2020,.
06/07/2020,107.5
07/07/2020,107.53
08/07/2020,107.39
09/07/2020,107.27
10/07/2020,106.77
13/07/2020,107.22
14/07/2020,107.2
15/07/2020,106.92
16/07/2020,107.05
17/07/2020,107.06
20/07/2020,107.21
21/07/2020,106.82
22/07/2020,107.18
23/07/2020,106.83
24/07/2020,105.79
27/07/2020,105.29
28/07/2020,105.03
29/07/2020,105.06
30/07/2020,105.05
31/07/2020,105.78
03/08/2020,106.11
04/08/2020,105.87
05/08/2020,105.44
06/08/2020,105.52
07/08/2020,105.92
10/08/2020,105.85
11/08/2020,106.56
12/08/2020,106.85
13/08/2020,106.89
14/08/2020,106.49
17/08/2020,105.97
18/08/2020,105.41
19/08/2020,105.71
20/08/2020,105.81
21/08/2020,105.88
24/08/2020,105.9
25/08/2020,106.4
26/08/2020,106.13
27/08/2020,106.42
28/08/2020,105.3
31/08/2020,105.84
01/09/2020,106
02/09/2020,106.15
03/09/2020,106.14
04/09/2020,106.34
07/09/2020,.
08/09/2020,105.97
09/09/2020,106.23
10/09/2020,106.19
11/09/2020,106.17
14/09/2020,105.68
15/09/2020,105.5
16/09/2020,104.94
17/09/2020,104.77
18/09/2020,104.44
21/09/2020,104.69
22/09/2020,105.05
23/09/2020,105.34
24/09/2020,105.42
25/09/2020,105.59
28/09/2020,105.5
29/09/2020,105.68
30/09/2020,105.58
01/10/2020,105.53
02/10/2020,105.36
05/10/2020,105.7
06/10/2020,105.64
07/10/2020,105.97
08/10/2020,105.98
09/10/2020,105.72
12/10/2020,.
13/10/2020,105.55
14/10/2020,105.08
15/10/2020,105.38
16/10/2020,105.41
19/10/2020,105.42
20/10/2020,105.56
21/10/2020,104.58
22/10/2020,104.88
23/10/2020,104.78
26/10/2020,104.86
27/10/2020,104.44
28/10/2020,104.33
29/10/2020,104.69
30/10/2020,104.54
02/11/2020,104.8
03/11/2020,104.5
04/11/2020,104.39
05/11/2020,103.67
06/11/2020,103.32
09/11/2020,105.58
10/11/2020,105.36
11/11/2020,.
12/11/2020,105.16
13/11/2020,104.61
16/11/2020,104.54
17/11/2020,104.2
18/11/2020,103.72
19/11/2020,103.85
20/11/2020,103.81
23/11/2020,104.42
24/11/2020,104.61
25/11/2020,104.39
26/11/2020,.
27/11/2020,.
30/11/2020,104.38
01/12/2020,104.4
02/12/2020,104.52
03/12/2020,103.77
04/12/2020,104.16
07/12/2020,104.01
08/12/2020,104.14
09/12/2020,104.28
10/12/2020,104.3
11/12/2020,103.88
14/12/2020,104.06
15/12/2020,103.69
16/12/2020,103.59
17/12/2020,103.13
18/12/2020,103.35
21/12/2020,103.44
22/12/2020,103.62
23/12/2020,103.52
24/12/2020,.
25/12/2020,.
28/12/2020,103.84
29/12/2020,103.5
30/12/2020,103.31
31/12/2020,103.19
01/01/2021,.
04/01/2021,103.19
05/01/2021,102.7
06/01/2021,103.25
07/01/2021,103.84
08/01/2021,103.89
11/01/2021,104.16
12/01/2021,104.09
13/01/2021,103.91
14/01/2021,103.66
15/01/2021,103.8
18/01/2021,.
19/01/2021,103.86
20/01/2021,.
21/01/2021,103.57
22/01/2021,103.76
25/01/2021,103.78
26/01/2021,103.69
27/01/2021,104.09
28/01/2021,104.31
29/01/2021,104.64
01/02/2021,104.97
02/02/2021,105.09
03/02/2021,105.05
04/02/2021,105.43
05/02/2021,105.44
08/02/2021,105.19
09/02/2021,104.62
10/02/2021,104.67
11/02/2021,104.75
12/02/2021,104.94
15/02/2021,.
16/02/2021,105.88
17/02/2021,105.83
18/02/2021,105.69
19/02/2021,105.58
22/02/2021,105.06
23/02/2021,105.21
24/02/2021,105.91
25/02/2021,106.22
26/02/2021,106.64
01/03/2021,106.68
02/03/2021,106.75
03/03/2021,106.92
04/03/2021,107.58
05/03/2021,108.24
08/03/2021,108.92
09/03/2021,108.64
10/03/2021,108.58
11/03/2021,108.44
